model,object,axis_unsigned_deg,axis_signed_deg,p_rev,radius_m,hinge_offset_frac,z_p
20260913_joint4_decoder_l2anchor_query_seed7,espressomachine/espressomachine,68.571,68.571,0.9420,1.9492,0.0325,2.680
20260913_joint4_decoder_l2anchor_query_seed7,espressomachine/espressomachine,71.298,71.298,0.9312,1.5167,0.0324,0.445
20260913_joint4_decoder_l2anchor_query_seed7,espressomachine/espressomachine,75.380,75.380,0.9219,1.7273,0.0491,2.407
20260913_joint4_decoder_l2anchor_query_seed7,espressomachine/espressomachine,74.909,74.909,0.9300,0.5782,0.0628,1.463
20260913_joint4_decoder_l2anchor_query_seed7,espressomachine/espressomachine,75.216,75.216,0.9342,1.1705,0.0327,2.126
20260913_joint4_decoder_l2anchor_query_seed7,espressomachine/espressomachine,70.787,70.787,0.9458,1.5345,0.0524,0.336
20260913_joint4_decoder_l2anchor_query_seed7,espressomachine/espressomachine,71.799,71.799,0.9362,1.4128,0.0334,2.162
20260913_joint4_decoder_l2anchor_query_seed7,espressomachine/espressomachine,70.804,70.804,0.9457,1.0021,0.0294,0.974
20260913_joint4_decoder_l2anchor_query_seed7,espressomachine/espressomachine,74.301,74.301,0.9454,1.8771,0.1498,2.674
20260913_joint4_decoder_l2anchor_query_seed7,espressomachine/espressomachine,69.209,69.209,0.9548,0.2978,0.0544,1.889
20260913_joint4_decoder_l2anchor_query_seed7,espressomachine/espressomachine,68.034,68.034,0.9517,0.3729,0.0740,1.808
20260913_joint4_decoder_l2anchor_query_seed7,espressomachine/espressomachine,74.285,74.285,0.9437,0.7275,0.0087,1.837
20260913_joint4_decoder_l2anchor_query_seed7,espressomachine/espressomachine,73.665,73.665,0.9451,1.2245,0.0630,0.704
20260913_joint4_decoder_l2anchor_query_seed7,phone/phone,8.728,171.272,0.9515,1.2001,0.0066,1.115
20260913_joint4_decoder_l2anchor_query_seed7,phone/phone,16.768,163.232,0.9519,0.7074,0.1021,1.710
20260913_joint4_decoder_l2anchor_query_seed7,phone/phone,20.959,159.041,0.9536,0.8901,0.0211,1.083
20260913_joint4_decoder_l2anchor_query_seed7,phone/phone,13.433,166.567,0.9482,0.5086,0.0524,1.727
20260913_joint4_decoder_l2anchor_query_seed7,phone/phone,12.101,167.899,0.9555,0.4323,0.0011,1.160
20260913_joint4_decoder_l2anchor_query_seed7,phone/phone,22.162,157.838,0.9462,1.0210,0.1652,1.676
20260913_joint4_decoder_l2anchor_query_seed7,phone/phone,6.149,173.851,0.9476,0.5911,0.0201,1.057
20260913_joint4_decoder_l2anchor_query_seed7,phone/phone,43.364,136.636,0.9471,0.3594,0.0851,1.733
20260913_joint4_decoder_l2anchor_query_seed7,phone/phone,25.846,154.154,0.9513,0.5512,0.0525,1.181
20260913_joint4_decoder_l2anchor_query_seed7,phone/phone,21.149,158.851,0.9531,0.6175,0.0810,1.608
20260913_joint4_decoder_l2anchor_query_seed7,phone/phone,6.405,173.595,0.9492,0.8210,0.0565,0.993
20260913_joint4_decoder_l2anchor_query_seed7,phone/phone,85.680,94.320,0.9542,0.2502,0.0738,1.598
20260913_joint4_decoder_l2anchor_query_seed7,phone/phone,19.985,160.015,0.9511,0.8705,0.0195,1.106
20260913_joint4_decoder_l2anchor_query_seed7,phone/phone,21.593,158.407,0.9478,0.7221,0.1090,1.696
20260913_joint4_decoder_l2anchor_query_seed7,phone/phone,5.001,174.999,0.9489,0.5231,0.0298,1.193
20260913_joint4_decoder_l2anchor_query_seed7,phone/phone,24.137,155.863,0.9451,1.0228,0.1367,1.781
20260913_joint4_decoder_l2anchor_query_seed7,phone/phone,7.695,172.305,0.9466,1.0751,0.0607,1.062
20260913_joint4_decoder_l2anchor_query_seed7,phone/phone,55.350,124.650,0.9553,0.3205,0.0932,1.668
20260913_joint4_decoder_l2anchor_query_seed7,phone/phone,12.228,167.772,0.9496,0.8229,0.0142,1.271
20260913_joint4_decoder_l2anchor_query_seed7,phone/phone,59.157,120.843,0.9572,0.2250,0.1194,1.508
20260913_joint4_decoder_l2anchor_query_seed7,phone/phone,20.700,159.300,0.9494,0.6342,0.0002,1.177
20260913_joint4_decoder_l2anchor_query_seed7,phone/phone,28.444,151.556,0.9508,0.8327,0.1574,1.672
20260913_joint4_decoder_l2anchor_query_seed7,phone/phone,13.515,166.485,0.9495,0.6637,0.0108,1.112
20260913_joint4_decoder_l2anchor_query_seed7,phone/phone,65.719,114.281,0.9480,0.4258,0.0700,1.558
20260913_joint4_decoder_l2anchor_query_seed7,phone/phone,8.313,171.687,0.9473,1.0245,0.0595,1.106
20260913_joint4_decoder_l2anchor_query_seed7,phone/phone,30.352,149.648,0.9542,0.1900,0.0169,1.597
20260913_joint4_decoder_l2anchor_query_seed7,phone/phone,22.647,157.353,0.9505,0.7770,0.0176,1.173
20260913_joint4_decoder_l2anchor_query_seed7,phone/phone,48.219,131.781,0.9409,0.4024,0.0156,1.620
20260913_joint4_decoder_l2anchor_query_seed7,phone/phone,14.156,165.844,0.9532,2.8686,0.1018,0.138
20260913_joint4_decoder_l2anchor_query_seed7,phone/phone,53.010,126.990,0.9391,0.3211,0.0549,1.652
20260913_joint4_decoder_l2anchor_query_seed7,phone/phone,10.385,169.615,0.9504,0.6479,0.0235,1.122
20260913_joint4_decoder_l2anchor_query_seed7,phone/phone,58.820,121.180,0.9513,0.4746,0.0888,1.651
20260913_joint4_decoder_l2anchor_query_seed7,phone/phone,16.252,163.748,0.9427,0.7961,0.0260,1.220
20260913_joint4_decoder_l2anchor_query_seed7,phone/phone,62.022,117.978,0.9381,0.2856,0.1080,1.690
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,81.578,81.578,0.8791,0.6284,0.0246,0.646
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,80.465,99.535,0.9189,0.1985,0.0384,0.949
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,37.855,142.145,0.9337,0.1635,0.1407,1.135
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,65.401,114.599,0.9179,0.1349,0.0582,1.027
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,17.952,162.048,0.9272,0.2454,0.0671,0.867
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,37.346,142.654,0.9346,0.2098,0.0194,1.447
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,65.817,114.183,0.9279,0.3684,0.1277,0.695
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,23.485,156.515,0.9332,0.1586,0.1727,1.049
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,66.307,113.693,0.9283,0.0581,0.0429,1.225
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,30.893,149.107,0.9341,0.0944,0.1077,1.214
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,54.151,125.849,0.9398,0.1639,0.1527,1.160
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,40.658,139.342,0.9231,0.1113,0.1111,1.163
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,77.904,102.096,0.9404,0.2183,0.1206,1.065
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,70.060,109.940,0.9280,0.7255,0.0130,0.586
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,86.862,86.862,0.9295,0.1396,0.0259,1.311
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,63.238,116.762,0.9137,0.0777,0.0367,1.238
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,48.140,131.860,0.9206,0.1554,0.0872,0.995
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,24.430,155.570,0.9035,0.1674,0.1151,1.272
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,33.967,146.033,0.9098,0.1464,0.1015,1.107
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,22.278,157.722,0.9154,0.3416,0.1389,0.933
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,13.824,166.176,0.9293,0.5359,0.1565,1.550
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,64.167,115.833,0.9340,0.3133,0.0080,1.001
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,31.307,148.693,0.9278,0.1416,0.1246,1.189
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,37.676,142.324,0.9303,0.2034,0.0998,1.034
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,5.265,174.735,0.9468,0.1584,0.1381,1.193
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,36.367,143.633,0.9208,0.1819,0.1120,1.350
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,33.516,146.484,0.9240,0.1625,0.1442,1.095
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,45.495,134.505,0.9415,0.2622,0.1499,1.351
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,31.187,148.813,0.9316,0.1381,0.0876,1.212
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,52.920,127.080,0.9185,0.2262,0.0311,1.084
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,25.704,154.296,0.9274,0.1325,0.0829,1.183
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,41.878,138.122,0.9235,0.1442,0.0721,1.372
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,35.683,144.317,0.9250,0.3141,0.0834,1.000
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,35.469,144.531,0.9354,0.1277,0.0428,1.333
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,39.753,140.247,0.9288,0.1770,0.1150,1.497
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,84.575,84.575,0.9373,0.0607,0.0347,1.496
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,46.982,133.018,0.9232,0.1709,0.0015,1.104
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,25.827,154.173,0.9352,0.1151,0.0415,1.346
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,73.486,106.514,0.9391,0.1378,0.0289,1.467
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,22.530,157.470,0.9305,0.1008,0.0617,1.321
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,61.715,118.285,0.9345,0.1343,0.0111,1.407
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,52.493,127.507,0.9282,0.5611,0.0036,0.737
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,76.855,103.145,0.9340,0.0979,0.0299,1.301
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,61.490,61.490,0.9351,0.3437,0.0700,1.178
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,64.445,115.555,0.9285,0.1194,0.0056,1.269
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,45.095,134.905,0.9227,0.2238,0.0304,1.058
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,28.152,151.848,0.9468,0.0913,0.0533,1.274
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,74.974,74.974,0.9437,0.0672,0.0180,1.400
20260913_joint4_decoder_l2anchor_query_seed7,scissors/scissors,80.085,99.915,0.9154,0.2216,0.0702,1.323
