model,object,axis_unsigned_deg,axis_signed_deg,p_rev,radius_m,hinge_offset_frac,z_p
20260913_joint4_decoder_l2anchor_query_eps01,espressomachine/espressomachine,76.345,76.345,0.9442,2.5047,0.0388,3.312
20260913_joint4_decoder_l2anchor_query_eps01,espressomachine/espressomachine,69.876,69.876,0.9199,2.4254,0.1921,0.295
20260913_joint4_decoder_l2anchor_query_eps01,espressomachine/espressomachine,70.325,70.325,0.9417,1.9176,0.0755,2.948
20260913_joint4_decoder_l2anchor_query_eps01,espressomachine/espressomachine,63.989,63.989,0.9344,1.2310,0.1423,1.414
20260913_joint4_decoder_l2anchor_query_eps01,espressomachine/espressomachine,78.038,78.038,0.9379,1.9562,0.0554,2.977
20260913_joint4_decoder_l2anchor_query_eps01,espressomachine/espressomachine,73.539,73.539,0.9239,2.3741,0.1951,0.239
20260913_joint4_decoder_l2anchor_query_eps01,espressomachine/espressomachine,82.862,82.862,0.9342,1.6799,0.0921,2.613
20260913_joint4_decoder_l2anchor_query_eps01,espressomachine/espressomachine,77.185,77.185,0.9205,2.3099,0.1282,0.293
20260913_joint4_decoder_l2anchor_query_eps01,espressomachine/espressomachine,72.482,72.482,0.9425,2.2462,0.1037,3.259
20260913_joint4_decoder_l2anchor_query_eps01,espressomachine/espressomachine,64.848,64.848,0.9301,0.9235,0.1523,1.694
20260913_joint4_decoder_l2anchor_query_eps01,espressomachine/espressomachine,67.380,67.380,0.9257,1.1520,0.1282,1.376
20260913_joint4_decoder_l2anchor_query_eps01,espressomachine/espressomachine,78.212,78.212,0.9286,0.6328,0.1302,1.655
20260913_joint4_decoder_l2anchor_query_eps01,espressomachine/espressomachine,82.515,82.515,0.9168,2.3741,0.1669,0.241
20260913_joint4_decoder_l2anchor_query_eps01,phone/phone,39.799,140.201,0.9580,0.9439,0.1183,0.840
20260913_joint4_decoder_l2anchor_query_eps01,phone/phone,11.819,168.181,0.9362,0.9710,0.1001,2.309
20260913_joint4_decoder_l2anchor_query_eps01,phone/phone,34.643,145.357,0.9546,0.7768,0.1966,0.948
20260913_joint4_decoder_l2anchor_query_eps01,phone/phone,20.533,159.467,0.9427,0.7121,0.0018,2.413
20260913_joint4_decoder_l2anchor_query_eps01,phone/phone,54.890,125.110,0.9539,0.5908,0.1492,1.105
20260913_joint4_decoder_l2anchor_query_eps01,phone/phone,18.588,161.412,0.9421,1.0397,0.0834,2.189
20260913_joint4_decoder_l2anchor_query_eps01,phone/phone,61.867,118.133,0.9541,0.6504,0.0461,1.276
20260913_joint4_decoder_l2anchor_query_eps01,phone/phone,42.327,137.673,0.9473,0.5598,0.0258,2.128
20260913_joint4_decoder_l2anchor_query_eps01,phone/phone,29.772,150.228,0.9573,0.4264,0.1865,1.312
20260913_joint4_decoder_l2anchor_query_eps01,phone/phone,10.391,169.609,0.9476,0.6771,0.0566,2.195
20260913_joint4_decoder_l2anchor_query_eps01,phone/phone,61.718,118.282,0.9546,0.5915,0.1151,1.232
20260913_joint4_decoder_l2anchor_query_eps01,phone/phone,59.147,120.853,0.9549,0.3141,0.0334,1.995
20260913_joint4_decoder_l2anchor_query_eps01,phone/phone,33.154,146.846,0.9560,0.8899,0.1125,0.897
20260913_joint4_decoder_l2anchor_query_eps01,phone/phone,3.917,176.083,0.9376,0.8608,0.1381,2.337
20260913_joint4_decoder_l2anchor_query_eps01,phone/phone,65.947,114.053,0.9498,0.5346,0.1159,1.270
20260913_joint4_decoder_l2anchor_query_eps01,phone/phone,12.685,167.315,0.9266,0.8929,0.1243,2.429
20260913_joint4_decoder_l2anchor_query_eps01,phone/phone,47.597,132.403,0.9543,0.7755,0.1213,1.234
20260913_joint4_decoder_l2anchor_query_eps01,phone/phone,43.161,136.839,0.9467,0.6740,0.1179,2.233
20260913_joint4_decoder_l2anchor_query_eps01,phone/phone,44.921,135.079,0.9546,0.6521,0.1047,1.164
20260913_joint4_decoder_l2anchor_query_eps01,phone/phone,40.403,139.597,0.9542,0.3900,0.1021,2.071
20260913_joint4_decoder_l2anchor_query_eps01,phone/phone,44.324,135.676,0.9556,0.5830,0.1361,1.198
20260913_joint4_decoder_l2anchor_query_eps01,phone/phone,10.866,169.134,0.9382,0.8028,0.1615,2.268
20260913_joint4_decoder_l2anchor_query_eps01,phone/phone,73.587,106.413,0.9520,0.6029,0.0181,1.293
20260913_joint4_decoder_l2anchor_query_eps01,phone/phone,52.007,127.993,0.9528,0.3758,0.0021,2.002
20260913_joint4_decoder_l2anchor_query_eps01,phone/phone,40.466,139.534,0.9584,0.9648,0.1501,0.879
20260913_joint4_decoder_l2anchor_query_eps01,phone/phone,48.050,131.950,0.9504,0.4658,0.0745,2.111
20260913_joint4_decoder_l2anchor_query_eps01,phone/phone,42.189,137.811,0.9469,0.8012,0.1540,0.994
20260913_joint4_decoder_l2anchor_query_eps01,phone/phone,60.619,119.381,0.9559,0.3412,0.0109,1.939
20260913_joint4_decoder_l2anchor_query_eps01,phone/phone,29.189,150.811,0.9521,1.5695,0.2388,0.131
20260913_joint4_decoder_l2anchor_query_eps01,phone/phone,29.791,150.209,0.9419,0.6353,0.0150,2.356
20260913_joint4_decoder_l2anchor_query_eps01,phone/phone,64.581,115.419,0.9477,0.5396,0.0786,1.285
20260913_joint4_decoder_l2anchor_query_eps01,phone/phone,47.960,132.040,0.9458,0.5657,0.0233,2.356
20260913_joint4_decoder_l2anchor_query_eps01,phone/phone,38.466,141.534,0.9482,0.5321,0.1636,1.398
20260913_joint4_decoder_l2anchor_query_eps01,phone/phone,26.239,153.761,0.9593,0.1760,0.0512,1.812
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,38.123,38.123,0.9544,0.6841,0.4550,1.226
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,87.568,92.432,0.9603,0.6658,0.4638,1.368
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,87.853,92.147,0.9585,0.8576,0.4319,1.501
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,69.486,110.514,0.9531,0.6129,0.4768,1.457
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,67.166,112.834,0.9586,0.7245,0.3875,1.386
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,64.606,64.606,0.9429,0.6920,0.5233,1.243
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,83.729,96.271,0.9441,0.2601,0.3077,1.421
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,66.301,66.301,0.9580,0.6085,0.3550,1.237
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,78.674,78.674,0.9549,0.3268,0.2953,1.296
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,78.277,78.277,0.9587,0.6790,0.3639,1.334
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,53.588,126.412,0.9617,0.6268,0.3434,1.465
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,64.895,115.105,0.9583,0.8493,0.4037,1.500
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,40.915,139.085,0.9577,0.7669,0.3975,1.466
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,57.544,122.456,0.9404,0.7445,0.5718,1.486
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,67.201,67.201,0.9528,0.3236,0.2276,1.642
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,74.533,74.533,0.9477,0.6871,0.4386,1.442
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,84.164,84.164,0.9441,0.8264,0.4953,1.524
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,69.432,110.568,0.9525,0.7567,0.3527,1.524
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,72.876,107.124,0.9562,0.7621,0.3366,1.507
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,66.947,113.053,0.9569,0.7289,0.4280,1.465
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,82.610,97.390,0.9481,0.6256,0.3412,1.506
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,85.278,94.722,0.9518,0.8147,0.4849,1.539
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,78.172,78.172,0.9547,0.7520,0.3861,1.482
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,65.372,114.628,0.9589,0.8045,0.3481,1.512
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,72.984,72.984,0.9515,0.7392,0.5024,1.318
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,84.402,95.598,0.9575,0.8753,0.4085,1.627
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,67.103,112.897,0.9602,0.8010,0.3935,1.491
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,80.747,80.747,0.9607,0.5349,0.3895,1.501
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,69.967,69.967,0.9576,0.7235,0.3833,1.389
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,59.955,120.045,0.9430,0.7865,0.5430,1.486
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,56.177,123.823,0.9539,0.7738,0.4814,1.489
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,70.935,109.065,0.9552,0.8641,0.4399,1.597
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,56.700,123.300,0.9445,0.8146,0.5501,1.574
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,70.305,109.695,0.9542,0.7765,0.4205,1.611
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,79.173,100.827,0.9498,0.8616,0.4943,1.653
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,67.721,112.279,0.9497,0.3264,0.2754,1.525
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,67.943,112.057,0.9520,0.7064,0.4115,1.472
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,38.842,141.158,0.9465,0.8255,0.5346,1.570
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,63.533,116.467,0.9584,0.5116,0.3586,1.561
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,71.235,108.765,0.9552,0.8254,0.4165,1.554
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,68.310,111.690,0.9603,0.7561,0.4466,1.582
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,78.735,101.265,0.9575,0.8441,0.4211,1.452
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,82.438,97.562,0.9472,0.8037,0.5310,1.637
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,86.882,93.118,0.9457,0.4079,0.3364,1.613
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,81.288,81.288,0.9468,0.7984,0.5623,1.463
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,79.400,79.400,0.9538,0.6995,0.4082,1.424
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,63.018,63.018,0.9616,0.5987,0.3233,1.337
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,80.371,80.371,0.9555,0.5854,0.4494,1.598
20260913_joint4_decoder_l2anchor_query_eps01,scissors/scissors,22.057,22.057,0.9538,0.7178,0.4345,1.198
