model,object,axis_unsigned_deg,axis_signed_deg,p_rev,radius_m,hinge_offset_frac,z_p
20260913_joint4_decoder_cfframe_query,phone/phone,22.968,22.968,0.9538,0.7835,0.1334,2.512
20260913_joint4_decoder_cfframe_query,phone/phone,15.643,164.357,0.9525,1.4965,0.1070,2.675
20260913_joint4_decoder_cfframe_query,phone/phone,25.043,25.043,0.9526,1.2870,0.1105,3.055
20260913_joint4_decoder_cfframe_query,phone/phone,86.514,86.514,0.9642,0.8961,0.1306,2.285
20260913_joint4_decoder_cfframe_query,phone/phone,27.918,27.918,0.9561,1.7265,0.0953,3.217
20260913_joint4_decoder_cfframe_query,phone/phone,13.669,166.331,0.9535,2.0326,0.1896,3.028
20260913_joint4_decoder_cfframe_query,phone/phone,21.872,21.872,0.9550,0.6742,0.1044,2.309
20260913_joint4_decoder_cfframe_query,phone/phone,12.057,167.943,0.9571,1.9832,0.1730,3.094
20260913_joint4_decoder_cfframe_query,phone/phone,5.874,5.874,0.9573,1.3944,0.1017,3.137
20260913_joint4_decoder_cfframe_query,phone/phone,55.550,124.450,0.9655,1.8216,0.1646,3.012
20260913_joint4_decoder_cfframe_query,phone/phone,6.428,6.428,0.9548,1.3698,0.0730,3.122
20260913_joint4_decoder_cfframe_query,phone/phone,34.550,145.450,0.9585,0.8337,0.1043,2.435
20260913_joint4_decoder_cfframe_query,phone/phone,19.885,19.885,0.9496,0.8255,0.0948,2.554
20260913_joint4_decoder_cfframe_query,phone/phone,7.114,172.886,0.9587,1.7542,0.2107,2.662
20260913_joint4_decoder_cfframe_query,phone/phone,39.914,39.914,0.9586,1.0592,0.0950,2.747
20260913_joint4_decoder_cfframe_query,phone/phone,85.548,94.452,0.9634,0.9300,0.1077,2.268
20260913_joint4_decoder_cfframe_query,phone/phone,10.768,10.768,0.9561,1.5990,0.1230,3.269
20260913_joint4_decoder_cfframe_query,phone/phone,48.139,131.861,0.9538,1.4369,0.0531,2.964
20260913_joint4_decoder_cfframe_query,phone/phone,9.306,9.306,0.9520,0.6873,0.0746,2.389
20260913_joint4_decoder_cfframe_query,phone/phone,53.931,126.069,0.9593,1.5303,0.0626,2.786
20260913_joint4_decoder_cfframe_query,phone/phone,20.222,20.222,0.9463,1.8880,0.1571,3.076
20260913_joint4_decoder_cfframe_query,phone/phone,34.688,145.312,0.9563,1.8664,0.0794,3.567
20260913_joint4_decoder_cfframe_query,phone/phone,27.134,27.134,0.9494,0.6108,0.0966,2.282
20260913_joint4_decoder_cfframe_query,phone/phone,55.840,124.160,0.9596,2.1875,0.1782,3.528
20260913_joint4_decoder_cfframe_query,phone/phone,18.869,18.869,0.9538,1.2832,0.1006,3.117
20260913_joint4_decoder_cfframe_query,phone/phone,61.844,118.156,0.9655,1.0823,0.1430,2.561
20260913_joint4_decoder_cfframe_query,scissors/scissors,71.313,71.313,0.9462,0.3295,0.1631,1.985
20260913_joint4_decoder_cfframe_query,scissors/scissors,43.459,43.459,0.9451,0.5180,0.0138,0.919
20260913_joint4_decoder_cfframe_query,scissors/scissors,50.115,50.115,0.9427,0.4926,0.0907,1.902
20260913_joint4_decoder_cfframe_query,scissors/scissors,30.101,30.101,0.9487,0.5612,0.0159,0.854
20260913_joint4_decoder_cfframe_query,scissors/scissors,63.568,63.568,0.9557,0.3712,0.1025,1.802
20260913_joint4_decoder_cfframe_query,scissors/scissors,87.956,87.956,0.9374,0.3704,0.1235,1.647
20260913_joint4_decoder_cfframe_query,scissors/scissors,49.603,130.397,0.9455,0.4455,0.1536,2.010
20260913_joint4_decoder_cfframe_query,scissors/scissors,48.810,48.810,0.9359,0.4851,0.1183,1.951
20260913_joint4_decoder_cfframe_query,scissors/scissors,25.268,25.268,0.9481,0.1969,0.1761,1.888
20260913_joint4_decoder_cfframe_query,scissors/scissors,65.380,65.380,0.9426,0.5905,0.1117,2.112
20260913_joint4_decoder_cfframe_query,scissors/scissors,86.926,86.926,0.9464,0.3223,0.1290,1.631
20260913_joint4_decoder_cfframe_query,scissors/scissors,67.259,67.259,0.9276,0.4863,0.0334,2.025
20260913_joint4_decoder_cfframe_query,scissors/scissors,84.933,95.067,0.9379,0.4964,0.0429,2.063
20260913_joint4_decoder_cfframe_query,scissors/scissors,53.304,53.304,0.8829,0.5476,0.0581,2.048
20260913_joint4_decoder_cfframe_query,scissors/scissors,32.578,32.578,0.9470,0.3215,0.0606,1.208
20260913_joint4_decoder_cfframe_query,scissors/scissors,37.309,37.309,0.9490,0.3347,0.1458,1.156
20260913_joint4_decoder_cfframe_query,scissors/scissors,32.472,32.472,0.9351,0.5315,0.0602,2.030
20260913_joint4_decoder_cfframe_query,scissors/scissors,61.572,61.572,0.9214,0.2631,0.0337,1.870
20260913_joint4_decoder_cfframe_query,scissors/scissors,60.715,60.715,0.9179,0.4449,0.0081,2.056
20260913_joint4_decoder_cfframe_query,scissors/scissors,25.044,25.044,0.9485,0.2306,0.0321,1.246
20260913_joint4_decoder_cfframe_query,scissors/scissors,22.119,22.119,0.9459,0.2359,0.0976,1.421
20260913_joint4_decoder_cfframe_query,scissors/scissors,48.374,48.374,0.9442,0.3891,0.0522,1.986
20260913_joint4_decoder_cfframe_query,scissors/scissors,46.916,46.916,0.9494,0.4335,0.1111,1.837
20260913_joint4_decoder_cfframe_query,scissors/scissors,78.261,78.261,0.9404,0.3959,0.0681,1.923
20260913_joint4_decoder_cfframe_query,scissors/scissors,41.005,41.005,0.9365,0.1881,0.1490,1.643
20260913_joint4_decoder_cfframe_query,scissors/scissors,54.757,54.757,0.9395,0.3783,0.0539,1.943
20260913_joint4_decoder_cfframe_query,scissors/scissors,70.318,70.318,0.9178,0.3432,0.0250,1.931
20260913_joint4_decoder_cfframe_query,scissors/scissors,11.092,11.092,0.9509,0.4122,0.0656,1.135
20260913_joint4_decoder_cfframe_query,scissors/scissors,47.013,47.013,0.9567,0.2692,0.1495,1.401
20260913_joint4_decoder_cfframe_query,scissors/scissors,68.393,68.393,0.9500,0.7159,0.0410,2.185
20260913_joint4_decoder_cfframe_query,scissors/scissors,77.206,77.206,0.9537,0.3682,0.1227,1.288
20260913_joint4_decoder_cfframe_query,scissors/scissors,48.730,48.730,0.9412,0.3227,0.0155,1.988
20260913_joint4_decoder_cfframe_query,scissors/scissors,64.356,64.356,0.9539,0.4941,0.1202,1.838
20260913_joint4_decoder_cfframe_query,scissors/scissors,61.931,61.931,0.9453,0.3184,0.0626,1.975
20260913_joint4_decoder_cfframe_query,scissors/scissors,42.759,42.759,0.9468,0.3906,0.1069,1.306
20260913_joint4_decoder_cfframe_query,scissors/scissors,38.403,38.403,0.9419,0.1701,0.0081,1.330
20260913_joint4_decoder_cfframe_query,scissors/scissors,62.254,62.254,0.9522,0.4891,0.1270,1.881
20260913_joint4_decoder_cfframe_query,scissors/scissors,67.497,67.497,0.9283,0.4199,0.0252,2.163
20260913_joint4_decoder_cfframe_query,scissors/scissors,13.616,13.616,0.9496,0.2935,0.0524,1.265
20260913_joint4_decoder_cfframe_query,scissors/scissors,34.940,34.940,0.9492,0.1443,0.0088,1.689
20260913_joint4_decoder_cfframe_query,scissors/scissors,25.943,25.943,0.9454,0.3962,0.0348,1.116
20260913_joint4_decoder_cfframe_query,scissors/scissors,57.980,57.980,0.9388,0.6172,0.0316,2.054
20260913_joint4_decoder_cfframe_query,scissors/scissors,76.619,76.619,0.8832,0.4920,0.0100,2.373
20260913_joint4_decoder_cfframe_query,scissors/scissors,37.078,37.078,0.9396,0.1357,0.0153,1.462
20260913_joint4_decoder_cfframe_query,scissors/scissors,47.823,47.823,0.8825,0.5376,0.0048,2.203
20260913_joint4_decoder_cfframe_query,scissors/scissors,47.737,47.737,0.9118,0.5407,0.0549,2.079
20260913_joint4_decoder_cfframe_query,scissors/scissors,32.447,32.447,0.9414,0.3667,0.0866,1.864
20260913_joint4_decoder_cfframe_query,scissors/scissors,21.588,21.588,0.9461,0.3061,0.0771,1.254
20260913_joint4_decoder_cfframe_query,scissors/scissors,66.612,66.612,0.9557,0.2961,0.1409,2.101
