model,object,axis_unsigned_deg,axis_signed_deg,p_rev,radius_m,hinge_offset_frac,z_p
20260913_joint4_decoder_l2anchor_mlp1024,espressomachine/espressomachine,49.853,49.853,0.9428,2.6201,0.2120,4.522
20260913_joint4_decoder_l2anchor_mlp1024,espressomachine/espressomachine,49.427,49.427,0.9259,2.6076,0.0368,1.462
20260913_joint4_decoder_l2anchor_mlp1024,espressomachine/espressomachine,36.494,36.494,0.9331,1.8046,0.1288,4.171
20260913_joint4_decoder_l2anchor_mlp1024,espressomachine/espressomachine,41.111,41.111,0.9261,2.4336,0.0957,1.338
20260913_joint4_decoder_l2anchor_mlp1024,espressomachine/espressomachine,50.962,50.962,0.9352,2.0599,0.0889,4.261
20260913_joint4_decoder_l2anchor_mlp1024,espressomachine/espressomachine,50.262,50.262,0.9332,3.2618,0.0334,0.858
20260913_joint4_decoder_l2anchor_mlp1024,espressomachine/espressomachine,45.549,45.549,0.9358,1.6516,0.2836,3.849
20260913_joint4_decoder_l2anchor_mlp1024,espressomachine/espressomachine,46.835,46.835,0.9359,2.9802,0.0479,1.146
20260913_joint4_decoder_l2anchor_mlp1024,espressomachine/espressomachine,33.225,33.225,0.9335,1.4997,0.0604,4.684
20260913_joint4_decoder_l2anchor_mlp1024,espressomachine/espressomachine,48.828,48.828,0.9315,1.2324,0.0496,3.184
20260913_joint4_decoder_l2anchor_mlp1024,espressomachine/espressomachine,46.121,46.121,0.9222,1.6669,0.0500,2.392
20260913_joint4_decoder_l2anchor_mlp1024,espressomachine/espressomachine,50.432,50.432,0.9330,1.6671,0.1158,3.790
20260913_joint4_decoder_l2anchor_mlp1024,espressomachine/espressomachine,52.984,52.984,0.9359,3.4091,0.0286,0.809
20260913_joint4_decoder_l2anchor_mlp1024,phone/phone,18.732,161.268,0.9354,1.3969,0.0322,2.417
20260913_joint4_decoder_l2anchor_mlp1024,phone/phone,9.703,170.297,0.9444,2.0714,0.1077,3.247
20260913_joint4_decoder_l2anchor_mlp1024,phone/phone,20.909,159.091,0.9406,1.2681,0.0358,2.353
20260913_joint4_decoder_l2anchor_mlp1024,phone/phone,13.076,166.924,0.9440,1.8414,0.0644,3.306
20260913_joint4_decoder_l2anchor_mlp1024,phone/phone,9.496,170.504,0.9477,1.3016,0.0248,1.911
20260913_joint4_decoder_l2anchor_mlp1024,phone/phone,20.181,159.819,0.9444,2.2340,0.1694,3.284
20260913_joint4_decoder_l2anchor_mlp1024,phone/phone,17.043,162.957,0.9372,0.4659,0.0094,2.479
20260913_joint4_decoder_l2anchor_mlp1024,phone/phone,42.639,137.361,0.9471,1.9751,0.1032,3.413
20260913_joint4_decoder_l2anchor_mlp1024,phone/phone,27.030,152.970,0.9407,0.6503,0.0151,2.766
20260913_joint4_decoder_l2anchor_mlp1024,phone/phone,13.392,166.608,0.9365,1.9529,0.0819,3.276
20260913_joint4_decoder_l2anchor_mlp1024,phone/phone,8.664,171.336,0.9398,0.9701,0.0180,2.011
20260913_joint4_decoder_l2anchor_mlp1024,phone/phone,77.033,102.967,0.9390,1.2468,0.0106,2.618
20260913_joint4_decoder_l2anchor_mlp1024,phone/phone,28.384,151.616,0.9369,1.9589,0.0479,1.968
20260913_joint4_decoder_l2anchor_mlp1024,phone/phone,12.078,167.922,0.9473,2.0601,0.1450,3.122
20260913_joint4_decoder_l2anchor_mlp1024,phone/phone,16.337,163.663,0.9383,1.3757,0.0315,2.319
20260913_joint4_decoder_l2anchor_mlp1024,phone/phone,9.560,170.440,0.9400,2.3318,0.1467,3.389
20260913_joint4_decoder_l2anchor_mlp1024,phone/phone,11.800,168.200,0.9319,1.3546,0.0392,2.174
20260913_joint4_decoder_l2anchor_mlp1024,phone/phone,57.743,122.257,0.9524,1.9273,0.0819,3.273
20260913_joint4_decoder_l2anchor_mlp1024,phone/phone,22.741,157.259,0.9263,1.6430,0.0461,2.093
20260913_joint4_decoder_l2anchor_mlp1024,phone/phone,28.826,151.174,0.9378,1.2135,0.0241,2.414
20260913_joint4_decoder_l2anchor_mlp1024,phone/phone,16.651,163.349,0.9440,1.2921,0.0265,2.164
20260913_joint4_decoder_l2anchor_mlp1024,phone/phone,26.683,153.317,0.9461,2.0431,0.1239,3.262
20260913_joint4_decoder_l2anchor_mlp1024,phone/phone,21.160,158.840,0.9417,0.2675,0.0263,2.788
20260913_joint4_decoder_l2anchor_mlp1024,phone/phone,73.245,106.755,0.9458,1.3618,0.0551,2.528
20260913_joint4_decoder_l2anchor_mlp1024,phone/phone,19.534,160.466,0.9305,1.4836,0.0517,2.227
20260913_joint4_decoder_l2anchor_mlp1024,phone/phone,46.408,133.592,0.9445,1.2591,0.0031,2.627
20260913_joint4_decoder_l2anchor_mlp1024,phone/phone,18.057,161.943,0.9455,1.6091,0.0226,2.133
20260913_joint4_decoder_l2anchor_mlp1024,phone/phone,39.456,140.544,0.9416,1.4776,0.0878,2.721
20260913_joint4_decoder_l2anchor_mlp1024,phone/phone,20.714,159.286,0.9313,3.7370,0.0576,0.124
20260913_joint4_decoder_l2anchor_mlp1024,phone/phone,41.283,138.717,0.9475,2.0647,0.0674,3.280
20260913_joint4_decoder_l2anchor_mlp1024,phone/phone,18.954,161.046,0.9306,1.8753,0.0122,1.884
20260913_joint4_decoder_l2anchor_mlp1024,phone/phone,75.942,104.058,0.9410,1.9550,0.0725,3.029
20260913_joint4_decoder_l2anchor_mlp1024,phone/phone,22.467,157.533,0.9446,1.4773,0.0137,2.201
20260913_joint4_decoder_l2anchor_mlp1024,phone/phone,64.212,64.212,0.9405,1.2868,0.0730,2.497
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,45.364,45.364,0.9470,0.4886,0.0013,2.209
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,76.005,76.005,0.9397,0.5247,0.0053,2.146
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,69.324,110.676,0.9451,0.2719,0.0828,1.868
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,77.772,77.772,0.9286,0.4166,0.0122,2.257
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,67.425,112.575,0.9453,0.3253,0.0276,2.055
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,70.277,70.277,0.9357,0.2401,0.0653,2.326
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,73.136,73.136,0.9347,0.5528,0.0369,2.443
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,75.450,104.550,0.9359,0.4350,0.0354,2.081
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,70.597,70.597,0.9239,0.3851,0.0300,2.200
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,70.096,109.904,0.9395,0.5272,0.0533,2.131
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,15.499,164.501,0.9404,0.5336,0.0941,2.134
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,63.910,116.090,0.9462,0.4181,0.0218,2.132
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,29.445,150.555,0.9369,0.3801,0.0732,2.238
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,52.145,127.855,0.9418,0.1727,0.0902,1.856
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,70.201,70.201,0.9298,0.3684,0.0138,2.212
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,89.069,89.069,0.9427,0.1553,0.0185,1.664
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,74.132,105.868,0.9402,0.3186,0.0379,1.912
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,65.551,114.449,0.9490,0.6734,0.0328,2.226
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,54.698,125.302,0.9476,0.8191,0.0737,2.259
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,88.271,88.271,0.9385,0.4942,0.0140,2.102
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,70.208,109.792,0.9447,0.6766,0.0289,2.236
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,70.760,109.240,0.9418,0.1654,0.0489,1.978
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,89.500,89.500,0.9512,0.4294,0.0322,1.987
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,21.316,158.684,0.9435,0.7569,0.1365,2.109
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,82.461,82.461,0.9451,0.0708,0.0177,1.837
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,70.099,109.901,0.9501,0.3857,0.0751,2.127
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,62.488,117.512,0.9486,0.5419,0.0483,2.164
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,75.384,75.384,0.9375,0.3915,0.0154,2.261
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,79.963,100.037,0.9446,0.4860,0.0524,2.290
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,69.345,110.655,0.9418,0.3141,0.0686,2.145
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,69.487,110.513,0.9524,0.3803,0.0024,2.232
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,63.907,116.093,0.9445,0.3674,0.0517,2.330
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,77.124,102.876,0.9462,0.2736,0.0207,2.184
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,34.570,145.430,0.9367,0.4111,0.0891,2.395
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,78.935,101.065,0.9422,0.1768,0.0193,2.014
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,68.110,68.110,0.9341,0.3507,0.0242,2.141
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,57.021,122.979,0.9419,0.3766,0.0200,2.275
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,45.712,134.288,0.9419,0.2437,0.0456,2.169
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,89.301,89.301,0.9221,0.6969,0.0072,2.630
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,51.924,128.076,0.9457,0.3810,0.0384,2.242
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,83.345,83.345,0.9288,0.7486,0.0133,2.585
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,66.828,113.172,0.9514,0.4153,0.0122,2.169
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,71.663,108.337,0.9418,0.1022,0.0236,1.879
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,69.546,69.546,0.9370,0.2706,0.0173,2.187
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,78.244,101.756,0.9420,0.0856,0.0075,1.921
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,61.016,118.984,0.9402,0.1419,0.0342,2.050
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,49.566,130.434,0.9404,0.4299,0.0873,2.316
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,73.368,73.368,0.9280,0.4428,0.0032,2.385
20260913_joint4_decoder_l2anchor_mlp1024,scissors/scissors,38.535,38.535,0.9461,0.1767,0.0540,2.007
