model,object,axis_unsigned_deg,axis_signed_deg,p_rev,radius_m,hinge_offset_frac,z_p
20260913_joint4_decoder_l2anchor_query_pos,espressomachine/espressomachine,77.068,102.932,0.9452,0.1313,0.1054,1.403
20260913_joint4_decoder_l2anchor_query_pos,espressomachine/espressomachine,89.308,90.692,0.9477,1.8185,0.0377,0.735
20260913_joint4_decoder_l2anchor_query_pos,espressomachine/espressomachine,84.787,95.213,0.9427,0.6452,0.1672,1.735
20260913_joint4_decoder_l2anchor_query_pos,espressomachine/espressomachine,85.231,85.231,0.9521,1.6805,0.0340,0.558
20260913_joint4_decoder_l2anchor_query_pos,espressomachine/espressomachine,82.728,97.272,0.9404,0.5889,0.1863,1.633
20260913_joint4_decoder_l2anchor_query_pos,espressomachine/espressomachine,89.808,90.192,0.9489,1.6074,0.0537,0.625
20260913_joint4_decoder_l2anchor_query_pos,espressomachine/espressomachine,81.111,98.889,0.9334,0.2172,0.1622,1.484
20260913_joint4_decoder_l2anchor_query_pos,espressomachine/espressomachine,84.687,95.313,0.9419,0.5048,0.1351,1.755
20260913_joint4_decoder_l2anchor_query_pos,espressomachine/espressomachine,87.287,92.713,0.9436,1.6594,0.0719,0.730
20260913_joint4_decoder_l2anchor_query_pos,espressomachine/espressomachine,87.294,92.706,0.9423,0.7289,0.1639,1.813
20260913_joint4_decoder_l2anchor_query_pos,phone/phone,28.784,151.216,0.9473,0.7953,0.0034,1.015
20260913_joint4_decoder_l2anchor_query_pos,phone/phone,8.620,171.380,0.9503,0.5385,0.1504,1.603
20260913_joint4_decoder_l2anchor_query_pos,phone/phone,34.787,145.213,0.9459,0.7012,0.0389,1.195
20260913_joint4_decoder_l2anchor_query_pos,phone/phone,24.278,155.722,0.9551,0.5055,0.0228,1.658
20260913_joint4_decoder_l2anchor_query_pos,phone/phone,44.063,135.937,0.9519,0.5104,0.0260,1.388
20260913_joint4_decoder_l2anchor_query_pos,phone/phone,1.883,178.117,0.9444,0.5856,0.2560,1.360
20260913_joint4_decoder_l2anchor_query_pos,phone/phone,40.737,139.263,0.9530,0.5553,0.0253,1.235
20260913_joint4_decoder_l2anchor_query_pos,phone/phone,29.247,150.753,0.9521,0.4340,0.0882,1.677
20260913_joint4_decoder_l2anchor_query_pos,phone/phone,32.399,147.601,0.9613,0.6474,0.0881,1.262
20260913_joint4_decoder_l2anchor_query_pos,phone/phone,16.852,163.148,0.9517,0.6374,0.0705,1.583
20260913_joint4_decoder_l2anchor_query_pos,phone/phone,49.365,130.635,0.9530,0.6211,0.0095,1.102
20260913_joint4_decoder_l2anchor_query_pos,phone/phone,61.288,118.712,0.9495,0.6996,0.0978,1.988
20260913_joint4_decoder_l2anchor_query_pos,phone/phone,19.270,160.730,0.9518,0.7234,0.0135,1.052
20260913_joint4_decoder_l2anchor_query_pos,phone/phone,26.699,153.301,0.9494,0.4742,0.1024,1.622
20260913_joint4_decoder_l2anchor_query_pos,phone/phone,48.474,131.526,0.9521,0.5361,0.0191,1.373
20260913_joint4_decoder_l2anchor_query_pos,phone/phone,7.661,172.339,0.9354,0.6136,0.1555,1.585
20260913_joint4_decoder_l2anchor_query_pos,phone/phone,32.289,147.711,0.9509,0.7102,0.0204,1.054
20260913_joint4_decoder_l2anchor_query_pos,phone/phone,32.290,147.710,0.9524,0.5363,0.1422,1.754
20260913_joint4_decoder_l2anchor_query_pos,phone/phone,33.876,146.124,0.9528,0.6266,0.0005,1.202
20260913_joint4_decoder_l2anchor_query_pos,phone/phone,32.466,147.534,0.9492,0.3888,0.1490,1.780
20260913_joint4_decoder_l2anchor_query_pos,phone/phone,38.118,141.882,0.9515,0.7186,0.0609,1.161
20260913_joint4_decoder_l2anchor_query_pos,phone/phone,11.995,168.005,0.9362,0.4998,0.2035,1.437
20260913_joint4_decoder_l2anchor_query_pos,phone/phone,56.582,123.418,0.9520,0.6049,0.0130,1.176
20260913_joint4_decoder_l2anchor_query_pos,phone/phone,41.799,138.201,0.9594,0.8421,0.0790,2.263
20260913_joint4_decoder_l2anchor_query_pos,phone/phone,35.749,144.251,0.9525,0.7342,0.0172,0.997
20260913_joint4_decoder_l2anchor_query_pos,phone/phone,56.861,123.139,0.9520,0.2905,0.0465,1.593
20260913_joint4_decoder_l2anchor_query_pos,phone/phone,35.118,144.882,0.9494,0.7296,0.0283,1.167
20260913_joint4_decoder_l2anchor_query_pos,phone/phone,87.437,87.437,0.9561,0.2181,0.0027,1.619
20260913_joint4_decoder_l2anchor_query_pos,phone/phone,24.710,155.290,0.9519,0.7342,0.0343,0.883
20260913_joint4_decoder_l2anchor_query_pos,phone/phone,28.894,151.106,0.9434,0.4488,0.0504,1.778
20260913_joint4_decoder_l2anchor_query_pos,phone/phone,47.516,132.484,0.9451,0.5467,0.0364,1.313
20260913_joint4_decoder_l2anchor_query_pos,phone/phone,41.674,138.326,0.9363,0.4135,0.0922,1.654
20260913_joint4_decoder_l2anchor_query_pos,phone/phone,29.334,150.666,0.9567,0.6606,0.0684,1.128
20260913_joint4_decoder_l2anchor_query_pos,phone/phone,20.710,159.290,0.9559,0.5495,0.0857,2.362
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,34.676,34.676,0.9441,0.4334,0.3328,1.619
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,56.521,123.479,0.9550,0.2037,0.1838,1.432
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,36.858,36.858,0.9472,0.6820,0.0341,1.696
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,56.122,123.878,0.9497,0.2072,0.1553,1.679
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,80.147,80.147,0.9500,0.9355,0.4193,1.490
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,54.463,54.463,0.9563,0.5079,0.1146,1.862
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,11.320,168.680,0.9554,0.4792,0.1146,1.578
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,33.407,33.407,0.9494,0.1381,0.0079,1.724
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,31.076,148.924,0.9593,0.1343,0.0570,1.664
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,45.034,45.034,0.9477,0.2646,0.0401,1.586
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,49.724,49.724,0.9407,0.2303,0.0974,1.434
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,87.297,87.297,0.9472,0.0655,0.0333,1.822
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,54.041,125.959,0.9475,0.1836,0.0023,1.324
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,59.779,59.779,0.9511,0.2116,0.0452,1.369
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,57.183,122.817,0.9554,0.4426,0.2227,1.900
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,79.148,100.852,0.9581,0.3662,0.1493,1.103
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,79.388,100.612,0.9543,0.1090,0.0333,1.456
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,75.266,104.734,0.9445,0.1412,0.0158,1.752
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,52.305,52.305,0.9422,0.1185,0.0550,1.525
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,85.942,85.942,0.9434,0.0978,0.0779,1.704
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,53.683,53.683,0.9531,0.1383,0.0693,1.578
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,55.851,55.851,0.9527,0.1330,0.0538,1.407
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,50.468,129.532,0.9434,0.1423,0.0463,1.309
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,44.335,44.335,0.9284,0.1466,0.0547,1.301
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,54.973,125.027,0.9541,0.1921,0.0245,1.920
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,65.561,65.561,0.9476,0.0122,0.1100,1.691
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,63.300,63.300,0.9443,0.2226,0.1047,1.829
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,25.849,154.151,0.9555,0.4661,0.0098,1.432
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,51.560,51.560,0.9431,0.2633,0.1284,1.440
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,70.303,70.303,0.9380,0.0765,0.0595,1.599
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,40.113,40.113,0.9477,0.4120,0.2377,1.298
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,48.867,48.867,0.9501,0.1124,0.0702,1.489
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,40.674,139.326,0.9488,0.2621,0.1046,1.254
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,78.675,78.675,0.9527,0.1700,0.0066,1.316
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,59.433,59.433,0.9554,0.0680,0.0628,1.543
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,78.620,78.620,0.9540,0.1552,0.0206,1.735
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,24.893,155.107,0.9442,0.1024,0.0144,1.443
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,59.121,120.879,0.9498,0.2010,0.0064,1.348
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,69.249,110.751,0.9537,0.4087,0.1331,1.888
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,85.479,85.479,0.9418,0.1437,0.0096,1.519
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,75.863,75.863,0.9463,0.2402,0.0796,1.945
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,66.622,113.378,0.9425,0.2170,0.0946,1.542
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,58.412,121.588,0.9579,0.0818,0.0887,1.428
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,65.167,114.833,0.9534,0.4345,0.1506,1.938
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,74.061,105.939,0.9615,0.1033,0.0146,1.427
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,46.661,133.339,0.9474,0.0780,0.0557,1.556
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,64.113,64.113,0.9332,0.1003,0.0548,1.328
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,49.058,130.942,0.9500,0.4434,0.0745,1.865
20260913_joint4_decoder_l2anchor_query_pos,scissors/scissors,70.154,109.846,0.9355,0.4294,0.3001,1.740
