model,object,axis_unsigned_deg,axis_signed_deg,p_rev,radius_m,hinge_offset_frac,z_p
20260913_joint4_decoder_l2anchor_query_l4,espressomachine/espressomachine,80.222,80.222,0.9370,1.5442,0.1479,2.492
20260913_joint4_decoder_l2anchor_query_l4,espressomachine/espressomachine,81.941,81.941,0.9478,1.2190,0.2209,1.716
20260913_joint4_decoder_l2anchor_query_l4,espressomachine/espressomachine,82.822,82.822,0.9488,2.1060,0.2444,3.147
20260913_joint4_decoder_l2anchor_query_l4,espressomachine/espressomachine,74.420,74.420,0.9553,1.4995,0.2681,0.938
20260913_joint4_decoder_l2anchor_query_l4,espressomachine/espressomachine,82.780,82.780,0.9468,2.1172,0.2519,3.178
20260913_joint4_decoder_l2anchor_query_l4,espressomachine/espressomachine,79.145,79.145,0.9456,1.6825,0.3073,0.675
20260913_joint4_decoder_l2anchor_query_l4,espressomachine/espressomachine,76.351,76.351,0.9412,1.4070,0.2865,2.528
20260913_joint4_decoder_l2anchor_query_l4,espressomachine/espressomachine,79.602,79.602,0.9477,1.9527,0.2828,3.001
20260913_joint4_decoder_l2anchor_query_l4,espressomachine/espressomachine,88.070,88.070,0.9475,1.2013,0.2042,1.515
20260913_joint4_decoder_l2anchor_query_l4,espressomachine/espressomachine,82.471,82.471,0.9508,2.2431,0.2010,3.284
20260913_joint4_decoder_l2anchor_query_l4,phone/phone,6.386,6.386,0.9558,1.6644,0.1172,2.973
20260913_joint4_decoder_l2anchor_query_l4,phone/phone,10.227,10.227,0.9539,1.6468,0.0836,1.401
20260913_joint4_decoder_l2anchor_query_l4,phone/phone,11.535,11.535,0.9544,0.5531,0.1290,1.925
20260913_joint4_decoder_l2anchor_query_l4,phone/phone,21.772,21.772,0.9566,1.1575,0.0283,1.811
20260913_joint4_decoder_l2anchor_query_l4,phone/phone,33.881,33.881,0.9512,0.8382,0.1079,2.323
20260913_joint4_decoder_l2anchor_query_l4,phone/phone,14.378,14.378,0.9515,3.0483,0.0938,0.143
20260913_joint4_decoder_l2anchor_query_l4,phone/phone,16.802,16.802,0.9495,1.3802,0.0785,2.947
20260913_joint4_decoder_l2anchor_query_l4,phone/phone,42.272,42.272,0.9541,1.2643,0.0395,1.826
20260913_joint4_decoder_l2anchor_query_l4,phone/phone,8.384,8.384,0.9477,0.5297,0.0902,2.102
20260913_joint4_decoder_l2anchor_query_l4,phone/phone,14.059,14.059,0.9582,1.2751,0.0389,1.686
20260913_joint4_decoder_l2anchor_query_l4,phone/phone,17.648,17.648,0.9513,1.5523,0.0871,2.943
20260913_joint4_decoder_l2anchor_query_l4,phone/phone,76.773,76.773,0.9534,2.1987,0.0534,0.836
20260913_joint4_decoder_l2anchor_query_l4,phone/phone,19.073,19.073,0.9558,1.7369,0.1125,3.049
20260913_joint4_decoder_l2anchor_query_l4,phone/phone,20.465,20.465,0.9483,2.1827,0.1144,0.846
20260913_joint4_decoder_l2anchor_query_l4,phone/phone,19.299,19.299,0.9507,0.7078,0.0891,2.305
20260913_joint4_decoder_l2anchor_query_l4,phone/phone,20.047,20.047,0.9403,3.0540,0.1115,0.165
20260913_joint4_decoder_l2anchor_query_l4,phone/phone,9.875,9.875,0.9573,1.6049,0.0993,2.988
20260913_joint4_decoder_l2anchor_query_l4,phone/phone,49.494,49.494,0.9543,1.4390,0.0463,1.581
20260913_joint4_decoder_l2anchor_query_l4,phone/phone,8.908,8.908,0.9571,1.1402,0.1092,2.722
20260913_joint4_decoder_l2anchor_query_l4,phone/phone,46.674,46.674,0.9546,2.3969,0.0720,0.455
20260913_joint4_decoder_l2anchor_query_l4,phone/phone,16.616,16.616,0.9495,0.9366,0.0608,2.384
20260913_joint4_decoder_l2anchor_query_l4,phone/phone,25.245,25.245,0.9494,2.7208,0.0836,0.293
20260913_joint4_decoder_l2anchor_query_l4,phone/phone,32.536,32.536,0.9539,0.8262,0.0332,2.470
20260913_joint4_decoder_l2anchor_query_l4,phone/phone,57.206,57.206,0.9517,2.6897,0.0018,0.541
20260913_joint4_decoder_l2anchor_query_l4,phone/phone,7.556,7.556,0.9546,1.6611,0.1337,3.008
20260913_joint4_decoder_l2anchor_query_l4,phone/phone,32.819,32.819,0.9564,1.1815,0.0020,1.525
20260913_joint4_decoder_l2anchor_query_l4,phone/phone,15.398,15.398,0.9547,0.5914,0.0591,2.072
20260913_joint4_decoder_l2anchor_query_l4,phone/phone,43.249,43.249,0.9490,1.9859,0.0663,0.833
20260913_joint4_decoder_l2anchor_query_l4,phone/phone,11.245,11.245,0.9560,1.7575,0.1060,2.887
20260913_joint4_decoder_l2anchor_query_l4,phone/phone,37.687,37.687,0.9481,1.8176,0.0539,1.425
20260913_joint4_decoder_l2anchor_query_l4,phone/phone,16.876,16.876,0.9493,0.7456,0.0501,2.260
20260913_joint4_decoder_l2anchor_query_l4,phone/phone,61.558,61.558,0.9469,1.2205,0.0606,2.025
20260913_joint4_decoder_l2anchor_query_l4,phone/phone,11.659,11.659,0.9548,0.8404,0.0722,2.452
20260913_joint4_decoder_l2anchor_query_l4,phone/phone,53.199,53.199,0.9500,2.1627,0.0639,0.861
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,86.000,94.000,0.9378,0.2621,0.2271,1.175
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,25.529,25.529,0.9477,0.4577,0.1416,1.191
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,36.255,36.255,0.9506,0.4809,0.1642,1.397
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,10.388,10.388,0.9515,0.3615,0.1695,1.295
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,55.581,55.581,0.9528,0.3798,0.0637,1.654
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,57.764,57.764,0.9453,0.5360,0.1713,1.446
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,49.721,130.279,0.9532,0.5442,0.0970,1.701
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,76.981,76.981,0.9492,0.5433,0.1811,1.567
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,35.154,35.154,0.9550,0.2358,0.1556,1.209
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,34.553,34.553,0.9485,0.4663,0.1891,1.588
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,66.943,66.943,0.9549,0.3200,0.1365,1.434
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,55.619,55.619,0.9514,0.4055,0.1239,1.570
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,67.170,67.170,0.9500,0.3649,0.1337,1.563
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,69.350,69.350,0.9503,0.6112,0.1965,1.563
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,65.202,65.202,0.9539,0.2084,0.1586,1.267
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,80.386,80.386,0.9468,0.4017,0.1196,1.205
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,18.272,18.272,0.9521,0.4229,0.1749,1.150
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,35.158,35.158,0.9588,0.1595,0.0124,1.526
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,45.245,45.245,0.9547,0.1556,0.0128,1.548
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,32.606,32.606,0.9570,0.1697,0.0304,1.506
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,40.976,40.976,0.9543,0.2827,0.0861,1.398
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,34.206,34.206,0.9505,0.6838,0.1902,1.716
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,31.115,31.115,0.9508,0.5206,0.1702,1.667
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,39.115,39.115,0.9557,0.1549,0.0053,1.421
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,51.323,51.323,0.9548,0.4455,0.2270,1.244
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,33.162,33.162,0.9552,0.4433,0.1335,1.598
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,48.269,48.269,0.9547,0.3213,0.0151,1.697
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,29.396,29.396,0.9564,0.3626,0.1795,1.196
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,22.644,22.644,0.9521,0.3621,0.1673,1.058
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,46.223,46.223,0.9425,0.7927,0.1923,1.882
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,48.062,48.062,0.9467,0.8656,0.1863,1.910
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,39.069,39.069,0.9500,0.7017,0.1736,1.880
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,42.231,42.231,0.9427,0.7179,0.1981,1.761
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,41.669,41.669,0.9417,0.5653,0.1634,1.728
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,71.607,71.607,0.9475,0.5258,0.1802,1.691
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,53.674,53.674,0.9603,0.6062,0.0991,1.716
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,47.766,47.766,0.9502,0.5072,0.1593,1.674
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,40.491,40.491,0.9467,0.4748,0.1195,1.792
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,26.456,26.456,0.9505,0.1702,0.0519,1.500
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,46.431,46.431,0.9490,0.4419,0.1143,1.698
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,20.552,20.552,0.9518,0.1803,0.0733,1.465
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,32.223,32.223,0.9445,0.5346,0.1062,1.709
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,87.208,92.792,0.9545,0.7288,0.2009,1.890
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,65.973,65.973,0.9528,0.5859,0.1870,1.622
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,82.616,82.616,0.9493,0.6528,0.2144,1.632
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,60.145,60.145,0.9460,0.7073,0.1846,1.760
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,37.054,37.054,0.9436,0.3762,0.1847,1.352
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,16.030,16.030,0.9476,0.2812,0.1219,1.448
20260913_joint4_decoder_l2anchor_query_l4,scissors/scissors,86.962,93.038,0.9505,0.2771,0.1568,1.158
